area,rot-agree,rot-categorization,rot-moral-foundations,rot-judgment,action,action-moral-judgment,action-legal,label,action_ukr
rocstories,4.0,social-norms|advice,care-harm|loyalty-betrayal,it's fun,taking your kids to Disney World.,1.0,legal,2,возити своїх дітей у Дісней-Ворлд.
confessions,4.0,morality-ethics,care-harm,It's wrong,taking your life.,-2.0,illegal,0,приймаючи своє життя.
confessions,4.0,morality-ethics|social-norms,care-harm,expected,taking your medication as prescribed,0.0,legal,1,приймати ліки за призначенням.
rocstories,4.0,morality-ethics|social-norms,care-harm|sanctity-degradation,should,taking your medicine as directed.,0.0,legal,1,приймати ліки за призначенням.
rocstories,4.0,social-norms|advice,care-harm|loyalty-betrayal,it's good,taking your partner out places.,1.0,legal,2,виведення вашого партнера з місць.
rocstories,4.0,morality-ethics|advice,care-harm,You should,taking your pet to the vet if they are sick or injured.,2.0,legal,2,"відведення вашого вихованця до ветеринара, якщо він хворий або поранений."
dearabby,4.0,social-norms,care-harm,it's okay,taking your time mourning.,0.0,legal,1,витрачаючи свій час на жалобу.
amitheasshole,4.0,social-norms,care-harm,it's rude,talking about others behind their back.,-1.0,legal,0,говорити про інших за їхньою спиною.
confessions,4.0,advice,care-harm,It's good,talking about your feelings,1.0,legal,2,розмова про ваші почуття.
amitheasshole,4.0,social-norms,care-harm|loyalty-betrayal,It is rude,talking behind someone else's back.,-1.0,legal,0,розмовляти позаду чужої спини.
confessions,4.0,advice,care-harm,good,talking how you feel.,1.0,legal,2,"розмова про те, як ви себе почуваєте."
amitheasshole,4.0,social-norms,care-harm,It's not polite,talking loudly in a movie theater.,-1.0,legal,0,голосно розмовляти в кінотеатрі.
amitheasshole,4.0,morality-ethics,care-harm,It's good,talking openly about your feelings when in a relationship.,0.0,legal,1,"відкрито говорити про свої почуття, перебуваючи у стосунках."
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,You shouldn't,talking shit about people behind their backs.,-2.0,legal,0,говорити лайку про людей за їхніми спинами.
amitheasshole,4.0,morality-ethics|advice,care-harm,shouldn't,talking shit about people.,-2.0,legal,0,говорити лайку про людей.
confessions,4.0,advice,care-harm,It's good,talking through disagreements with others,1.0,legal,2,обговорення розбіжностей з іншими людьми.
confessions,4.0,advice,care-harm|loyalty-betrayal,it is good,talking through family problems,1.0,legal,2,обговорення сімейних проблем.
dearabby,4.0,morality-ethics|advice,care-harm|loyalty-betrayal,It is good,talking through family problems.,1.0,legal,2,обговорення сімейних проблем.
confessions,4.0,advice,care-harm,it's good,talking through relationship problems,0.0,legal,1,розмова про проблеми у відносинах.
rocstories,4.0,advice,care-harm,It is good,talking to a doctor if you have difficult pregnancies.,1.0,legal,2,"розмова з лікарем, якщо у вас важка вагітність."
confessions,4.0,advice,care-harm,You should,talking to a doctor when you can't control your eating,0.0,legal,1,"розмова з лікарем, коли ви не можете контролювати своє харчування."
confessions,4.0,advice,care-harm,It's good,talking to get help if you feel suicidal,2.0,legal,2,"говорити, щоб отримати допомогу, якщо ви відчуваєте себе суїцидальним."
rocstories,4.0,social-norms|advice,care-harm,It's good,talking to someone going through a medical trauma.,1.0,legal,2,"розмова з людиною, яка переживає медичну травму."
confessions,4.0,advice,care-harm|loyalty-betrayal,you should,talking to someone when you feel angry.,1.0,legal,2,"розмова з кимось, коли ви відчуваєте гнів."
confessions,4.0,advice,care-harm,You should,talking to someone when you have flashbacks after 5 years.,1.0,legal,2,"розмова з кимось, коли у вас є спогади після 5 років."
rocstories,4.0,advice,care-harm,It is good,talking to your doctor when you hurt your knee.,1.0,legal,2,"розмова з лікарем, коли ви пошкодили коліно."
amitheasshole,4.0,morality-ethics|advice,care-harm,It is good,talking to your friend if you think they are acting crazy and need to seek help.,1.0,legal,2,"розмовляйте зі своїм другом, якщо ви думаєте, що вони діють божевільно і потрібно звернутися за допомогою."
confessions,4.0,advice,care-harm,should,talking to your friends when you feel sad.,1.0,legal,2,"розмовляйте зі своїми друзями, коли вам сумно."
amitheasshole,4.0,advice,care-harm,should,talking to your partner about things that bother you.,0.0,legal,1,"розмовляйте зі своїм партнером про речі, які вас турбують."
dearabby,4.0,social-norms|advice,care-harm|loyalty-betrayal,You should,talking to your partner in order to maintain a strong relationship.,1.0,legal,2,"розмовляючи зі своїм партнером, щоб зберегти міцні стосунки."
dearabby,4.0,social-norms|advice,care-harm|sanctity-degradation,you should,talking to your partner when they are growing distant,2.0,legal,2,"розмовляючи зі своїм партнером, коли вони віддаляються."
amitheasshole,4.0,social-norms|advice,care-harm|loyalty-betrayal,It's fine,talking to your significant other about important steps in your relationship.,0.0,legal,1,розмовляючи зі своєю другою половинкою про важливі кроки у ваших стосунках.
confessions,4.0,morality-ethics,care-harm,good,talking with friends through problems.,1.0,legal,2,розмовляти з друзями через проблеми.
amitheasshole,4.0,social-norms,care-harm,Its expected,teaching children what may happen after they do something,0.0,legal,1,"навчання дітей, що може статися після того, як вони щось зроблять."
